sample,spot_name,cluster
3,"spot1287","1"
3,"spot1288","4"
3,"spot1289","1"
3,"spot1290","4"
3,"spot1291","0"
3,"spot1292","0"
3,"spot1293","3"
3,"spot1294","3"
3,"spot1295","4"
3,"spot1296","1"
3,"spot1297","4"
3,"spot1298","3"
3,"spot1299","4"
3,"spot1300","0"
3,"spot1301","4"
3,"spot1302","4"
3,"spot1303","2"
3,"spot1304","0"
3,"spot1305","3"
3,"spot1306","3"
3,"spot1307","3"
3,"spot1308","4"
3,"spot1309","4"
3,"spot1310","0"
3,"spot1311","4"
3,"spot1312","0"
3,"spot1313","0"
3,"spot1314","0"
3,"spot1315","0"
3,"spot1316","3"
3,"spot1317","0"
3,"spot1318","1"
3,"spot1319","3"
3,"spot1320","3"
3,"spot1321","4"
3,"spot1322","0"
3,"spot1323","4"
3,"spot1324","1"
3,"spot1325","1"
3,"spot1326","3"
3,"spot1327","0"
3,"spot1328","1"
3,"spot1329","4"
3,"spot1330","4"
3,"spot1331","1"
3,"spot1332","4"
3,"spot1333","0"
3,"spot1334","0"
3,"spot1335","3"
3,"spot1336","0"
3,"spot1337","3"
3,"spot1338","3"
3,"spot1339","1"
3,"spot1340","0"
3,"spot1341","3"
3,"spot1342","4"
3,"spot1343","3"
3,"spot1344","0"
3,"spot1345","0"
3,"spot1346","0"
3,"spot1347","3"
3,"spot1348","4"
3,"spot1349","3"
3,"spot1350","0"
3,"spot1351","2"
3,"spot1352","0"
3,"spot1353","3"
3,"spot1354","0"
3,"spot1355","1"
3,"spot1356","0"
3,"spot1357","4"
3,"spot1358","4"
3,"spot1359","3"
3,"spot1360","0"
3,"spot1361","3"
3,"spot1362","1"
3,"spot1363","3"
3,"spot1364","1"
3,"spot1365","4"
3,"spot1366","0"
3,"spot1367","4"
3,"spot1368","0"
3,"spot1369","4"
3,"spot1370","1"
3,"spot1371","4"
3,"spot1372","0"
3,"spot1373","4"
3,"spot1374","3"
